,final_move,init_move,0,1,2,3,4,5,6,7,8,9,10,11,12,13
55,1,0,0.1111111111111111,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.2222222222222222,0.4444444444444444,0,0,1,1,3
56,1,0,0.1111111111111111,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.2222222222222222,0.4444444444444444,1,0,1,2,3
57,2,1,0.1111111111111111,0.3333333333333333,0.0,0.3333333333333333,0.4444444444444444,0.0,0.3333333333333333,0.2222222222222222,0.0,1,1,0,2,3
58,2,0,0.125,0.375,0.0,0.5,0.25,0.0,0.625,0.5,0.0,1,0,0,1,3
59,1,0,0.25,0.375,0.0,0.5,0.5,0.0,0.125,0.125,0.0,1,0,0,1,3
60,2,0,0.25,0.375,0.125,0.5,0.5,0.0,0.125,0.0,0.0,2,0,0,2,3
61,1,2,0.25,0.375,0.125,0.5,0.0,0.0,0.125,0.5,0.0,2,0,1,3,3
62,1,2,0.25,0.375,0.125,0.0,0.0,0.0,0.125,0.5,0.5,2,0,2,4,3
63,0,1,0.25,0.375,0.0,0.125,0.0,0.0,0.125,0.5,0.5,1,0,2,3,3
64,2,1,0.25,0.375,0.0,0.125,0.5,0.0,0.125,0.5,0.0,1,1,1,3,3
65,0,1,0.0,0.0,0.0,0.6,0.2,0.8,0.8,0.4,0.2,0,1,0,1,3
66,2,0,0.2,0.0,0.0,0.6,0.2,0.8,0.8,0.4,0.0,0,1,0,1,3
67,1,0,0.2,0.8,0.0,0.6,0.2,0.0,0.8,0.4,0.0,1,0,0,1,3
68,0,1,0.625,0.5,0.0,0.25,0.375,0.0,0.25,0.125,0.0,0,1,0,1,3
69,1,0,0.2222222222222222,0.4444444444444444,0.0,0.5555555555555556,0.4444444444444444,0.0,0.3333333333333333,0.1111111111111111,0.0,1,0,0,1,3
70,2,0,0.375,0.125,0.625,0.5,0.25,0.125,0.0,0.0,0.0,1,0,0,1,3
71,1,2,0.375,0.125,0.625,0.5,0.25,0.0,0.125,0.0,0.0,1,0,0,1,3
72,0,2,0.375,0.125,0.0,0.5,0.25,0.0,0.125,0.625,0.0,0,0,1,1,3
73,0,2,0.4444444444444444,0.4444444444444444,0.0,0.2222222222222222,0.1111111111111111,0.0,0.1111111111111111,0.3333333333333333,0.0,0,0,1,1,3
74,0,2,0.4444444444444444,0.0,0.0,0.2222222222222222,0.1111111111111111,0.0,0.1111111111111111,0.3333333333333333,0.4444444444444444,0,0,2,2,3
75,1,0,0.4444444444444444,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0.1111111111111111,0.3333333333333333,0.4444444444444444,0,0,2,2,3
76,2,1,0.4444444444444444,0.1111111111111111,0.0,0.2222222222222222,0.4444444444444444,0.0,0.1111111111111111,0.3333333333333333,0.0,0,1,1,2,3
77,1,0,0.16666666666666666,0.5,0.0,0.6666666666666666,0.6666666666666666,0.0,0.5,0.3333333333333333,0.0,1,0,0,1,3
78,1,0,0.1111111111111111,0.3333333333333333,0.0,0.4444444444444444,0.0,0.0,0.3333333333333333,0.2222222222222222,0.1111111111111111,1,0,0,1,3
79,1,0,0.1111111111111111,0.3333333333333333,0.4444444444444444,0.0,0.0,0.0,0.3333333333333333,0.2222222222222222,0.1111111111111111,2,0,0,2,3
80,2,1,0.1111111111111111,0.3333333333333333,0.4444444444444444,0.1111111111111111,0.0,0.0,0.3333333333333333,0.2222222222222222,0.0,2,0,0,2,3
81,0,1,0.1111111111111111,0.3333333333333333,0.0,0.1111111111111111,0.4444444444444444,0.0,0.3333333333333333,0.2222222222222222,0.0,1,1,0,2,3
82,1,0,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.7142857142857143,0.5714285714285714,0.0,0.2857142857142857,0.0,0.0,1,0,0,1,3
83,1,2,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.7142857142857143,0.0,0.0,0.2857142857142857,0.5714285714285714,0.0,1,0,1,2,3
84,1,2,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.0,0.0,0.0,0.2857142857142857,0.5714285714285714,0.7142857142857143,1,0,2,3,3
85,0,1,0.2857142857142857,0.14285714285714285,0.0,0.42857142857142855,0.0,0.0,0.2857142857142857,0.5714285714285714,0.7142857142857143,0,0,2,2,3
86,2,1,0.2857142857142857,0.14285714285714285,0.0,0.42857142857142855,0.7142857142857143,0.0,0.2857142857142857,0.5714285714285714,0.0,0,1,1,2,3
87,1,0,0.5,0.125,0.625,0.0,0.0,0.0,0.375,0.25,0.125,1,0,0,1,3
88,2,1,0.5,0.125,0.625,0.125,0.0,0.0,0.375,0.25,0.0,1,0,0,1,3
89,2,1,0.5,0.125,0.625,0.125,0.25,0.0,0.375,0.0,0.0,1,1,0,2,3
90,0,2,0.5,0.125,0.0,0.125,0.25,0.0,0.375,0.625,0.0,0,1,1,2,3
91,0,1,0.0,0.0,0.0,0.42857142857142855,0.42857142857142855,0.7142857142857143,0.5714285714285714,0.2857142857142857,0.14285714285714285,0,1,0,1,3
92,2,0,0.14285714285714285,0.0,0.0,0.42857142857142855,0.42857142857142855,0.7142857142857143,0.5714285714285714,0.2857142857142857,0.0,0,1,0,1,3
93,1,0,0.14285714285714285,0.7142857142857143,0.0,0.42857142857142855,0.42857142857142855,0.0,0.5714285714285714,0.2857142857142857,0.0,1,0,0,1,3
94,0,1,0.2222222222222222,0.0,0.0,0.1111111111111111,0.2222222222222222,0.0,0.4444444444444444,0.3333333333333333,0.3333333333333333,0,1,0,1,3
95,2,0,0.2222222222222222,0.3333333333333333,0.0,0.1111111111111111,0.2222222222222222,0.0,0.4444444444444444,0.3333333333333333,0.0,1,1,0,2,3
96,2,1,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.4444444444444444,0.0,0.4444444444444444,0.0,0.0,0,1,0,1,3
97,2,1,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.4444444444444444,0.4444444444444444,0.0,0.0,0.0,0,2,0,2,3
98,0,2,0.2222222222222222,0.1111111111111111,0.0,0.3333333333333333,0.4444444444444444,0.4444444444444444,0.1111111111111111,0.0,0.0,0,2,0,2,3
99,1,2,0.2222222222222222,0.1111111111111111,0.0,0.3333333333333333,0.4444444444444444,0.0,0.1111111111111111,0.4444444444444444,0.0,0,1,1,2,3
100,2,0,0.14285714285714285,0.2857142857142857,0.0,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.0,0.0,1,0,0,1,3
101,2,0,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,2,0,0,2,3
102,1,2,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.5714285714285714,0.2857142857142857,0.0,0.14285714285714285,0.0,0.0,2,0,0,2,3
103,0,2,0.14285714285714285,0.2857142857142857,0.0,0.5714285714285714,0.2857142857142857,0.0,0.14285714285714285,0.42857142857142855,0.0,1,0,1,2,3
104,0,1,0.5714285714285714,0.42857142857142855,0.0,0.14285714285714285,0.42857142857142855,0.0,0.7142857142857143,0.2857142857142857,0.0,0,1,0,1,3
105,0,1,0.4444444444444444,0.4444444444444444,0.0,0.2222222222222222,0.3333333333333333,0.0,0.1111111111111111,0.1111111111111111,0.0,0,1,0,1,3
106,0,1,0.4444444444444444,0.0,0.0,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.0,0,2,0,2,3
107,2,0,0.4444444444444444,0.1111111111111111,0.0,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.1111111111111111,0.0,0.0,0,2,0,2,3
108,1,2,0.4444444444444444,0.1111111111111111,0.0,0.2222222222222222,0.3333333333333333,0.0,0.1111111111111111,0.4444444444444444,0.0,0,1,1,2,3
109,2,1,0.25,0.125,0.125,0.375,0.5,0.0,0.625,0.0,0.0,0,1,0,1,3
110,0,2,0.25,0.125,0.0,0.375,0.5,0.0,0.625,0.125,0.0,0,1,0,1,3
111,0,1,0.0,0.0,0.0,0.5555555555555556,0.2222222222222222,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.1111111111111111,0,1,0,1,3
112,2,0,0.1111111111111111,0.0,0.0,0.5555555555555556,0.2222222222222222,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.0,0,1,0,1,3
113,2,0,0.1111111111111111,0.2222222222222222,0.0,0.5555555555555556,0.2222222222222222,0.4444444444444444,0.3333333333333333,0.0,0.0,1,1,0,2,3
114,1,2,0.1111111111111111,0.2222222222222222,0.0,0.5555555555555556,0.2222222222222222,0.0,0.3333333333333333,0.4444444444444444,0.0,1,0,1,2,3
115,0,1,0.0,0.0,0.0,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.1111111111111111,0,1,0,1,3
116,2,0,0.1111111111111111,0.0,0.0,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.0,0,1,0,1,3
117,1,0,0.1111111111111111,0.3333333333333333,0.0,0.2222222222222222,0.2222222222222222,0.0,0.2222222222222222,0.2222222222222222,0.0,1,0,0,1,3
118,0,2,0.0,0.0,0.0,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.4444444444444444,0,0,1,1,3
119,1,0,0.2222222222222222,0.0,0.0,0.3333333333333333,0.2222222222222222,0.0,0.3333333333333333,0.1111111111111111,0.4444444444444444,0,0,1,1,3
120,1,0,0.2222222222222222,0.2222222222222222,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.1111111111111111,0.4444444444444444,0,0,1,1,3
121,2,1,0.2222222222222222,0.2222222222222222,0.0,0.3333333333333333,0.4444444444444444,0.0,0.3333333333333333,0.1111111111111111,0.0,0,1,0,1,3
122,1,2,0.6666666666666666,0.5,0.3333333333333333,0.6666666666666666,0.0,0.0,0.16666666666666666,0.6666666666666666,0.0,0,0,1,1,3
123,0,1,0.6666666666666666,0.5,0.0,0.6666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.6666666666666666,0.0,0,0,1,1,3
124,1,2,0.5,0.375,0.125,0.0,0.0,0.0,0.25,0.25,0.625,0,0,1,1,3
125,0,1,0.5,0.375,0.0,0.125,0.0,0.0,0.25,0.25,0.625,0,0,1,1,3
126,0,1,0.5,0.0,0.0,0.125,0.375,0.0,0.25,0.25,0.625,0,1,1,2,3
127,2,0,0.5,0.625,0.0,0.125,0.375,0.0,0.25,0.25,0.0,1,1,0,2,3
128,0,2,0.5,0.0,0.0,0.625,0.25,0.125,0.375,0.5,0.0,0,0,1,1,3
129,1,0,0.5,0.125,0.0,0.625,0.25,0.0,0.375,0.5,0.0,0,0,1,1,3
130,1,2,0.7142857142857143,0.5714285714285714,0.5714285714285714,0.42857142857142855,0.0,0.0,0.14285714285714285,0.2857142857142857,0.0,0,0,1,1,3
131,0,1,0.7142857142857143,0.5714285714285714,0.0,0.42857142857142855,0.5714285714285714,0.0,0.14285714285714285,0.2857142857142857,0.0,0,1,1,2,3
132,0,1,0.5,0.0,0.0,0.25,0.5,0.0,0.5,0.375,0.125,0,1,0,1,3
133,0,1,0.0,0.0,0.0,0.25,0.5,0.5,0.5,0.375,0.125,0,2,0,2,3
134,2,0,0.125,0.0,0.0,0.25,0.5,0.5,0.5,0.375,0.0,0,2,0,2,3
135,1,0,0.125,0.5,0.0,0.25,0.5,0.0,0.5,0.375,0.0,1,1,0,2,3
136,2,1,0.42857142857142855,0.2857142857142857,0.0,0.14285714285714285,0.5714285714285714,0.0,0.7142857142857143,0.7142857142857143,0.0,0,1,0,1,3
137,0,2,0.4444444444444444,0.0,0.0,0.2222222222222222,0.2222222222222222,0.0,0.3333333333333333,0.1111111111111111,0.4444444444444444,0,0,1,1,3
138,1,0,0.4444444444444444,0.2222222222222222,0.0,0.2222222222222222,0.0,0.0,0.3333333333333333,0.1111111111111111,0.4444444444444444,0,0,1,1,3
139,2,1,0.4444444444444444,0.2222222222222222,0.0,0.2222222222222222,0.4444444444444444,0.0,0.3333333333333333,0.1111111111111111,0.0,0,1,0,1,3
140,0,1,0.4444444444444444,0.3333333333333333,0.0,0.1111111111111111,0.2222222222222222,0.0,0.3333333333333333,0.1111111111111111,0.0,0,1,0,1,3
141,2,0,0.5,0.125,0.625,0.5,0.375,0.25,0.0,0.0,0.0,1,0,0,1,3
142,1,2,0.5,0.125,0.625,0.5,0.375,0.0,0.25,0.0,0.0,1,0,0,1,3
143,0,2,0.5,0.125,0.0,0.5,0.375,0.0,0.25,0.625,0.0,0,0,1,1,3
144,1,2,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.0,0.0,0.0,0.4444444444444444,0.1111111111111111,0.5555555555555556,0,0,1,1,3
145,0,1,0.3333333333333333,0.3333333333333333,0.0,0.2222222222222222,0.0,0.0,0.4444444444444444,0.1111111111111111,0.5555555555555556,0,0,1,1,3
146,2,1,0.3333333333333333,0.3333333333333333,0.0,0.2222222222222222,0.5555555555555556,0.0,0.4444444444444444,0.1111111111111111,0.0,0,1,0,1,3
147,0,2,0.5555555555555556,0.4444444444444444,0.0,0.3333333333333333,0.2222222222222222,0.0,0.1111111111111111,0.4444444444444444,0.0,0,0,1,1,3
148,0,2,0.5555555555555556,0.0,0.0,0.3333333333333333,0.2222222222222222,0.0,0.1111111111111111,0.4444444444444444,0.4444444444444444,0,0,2,2,3
149,1,0,0.5555555555555556,0.2222222222222222,0.0,0.3333333333333333,0.0,0.0,0.1111111111111111,0.4444444444444444,0.4444444444444444,0,0,2,2,3
150,2,1,0.5555555555555556,0.2222222222222222,0.0,0.3333333333333333,0.4444444444444444,0.0,0.1111111111111111,0.4444444444444444,0.0,0,1,1,2,3
151,2,0,0.2222222222222222,0.1111111111111111,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0,1,0,0,1,3
152,1,2,0.2222222222222222,0.1111111111111111,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.0,0.1111111111111111,0.0,0.0,1,0,0,1,3
153,0,2,0.2222222222222222,0.1111111111111111,0.0,0.3333333333333333,0.3333333333333333,0.0,0.1111111111111111,0.4444444444444444,0.0,0,0,1,1,3
154,0,2,0.4444444444444444,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.2222222222222222,0.1111111111111111,0.4444444444444444,0,0,1,1,3
155,1,0,0.4444444444444444,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.2222222222222222,0.1111111111111111,0.4444444444444444,0,0,1,1,3
156,2,1,0.4444444444444444,0.3333333333333333,0.0,0.3333333333333333,0.4444444444444444,0.0,0.2222222222222222,0.1111111111111111,0.0,0,1,0,1,3
157,1,2,0.125,0.0,0.0,0.625,0.5,0.0,0.375,0.25,0.375,0,0,1,1,3
158,1,0,0.125,0.5,0.0,0.625,0.0,0.0,0.375,0.25,0.375,1,0,1,2,3
159,1,0,0.125,0.5,0.625,0.0,0.0,0.0,0.375,0.25,0.375,2,0,1,3,3
160,2,1,0.125,0.5,0.625,0.375,0.0,0.0,0.375,0.25,0.0,2,0,0,2,3
161,0,1,0.125,0.5,0.0,0.375,0.625,0.0,0.375,0.25,0.0,1,1,0,2,3
162,0,2,0.5555555555555556,0.4444444444444444,0.0,0.1111111111111111,0.1111111111111111,0.0,0.2222222222222222,0.3333333333333333,0.0,0,0,1,1,3
163,1,2,0.5,0.125,0.0,0.625,0.375,0.0,0.125,0.25,0.0,0,0,1,1,3
164,0,2,0.5555555555555556,0.0,0.0,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.4444444444444444,0.0,0,0,1,1,3
165,0,2,0.0,0.0,0.0,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.4444444444444444,0.5555555555555556,0,0,2,2,3
166,1,0,0.2222222222222222,0.0,0.0,0.3333333333333333,0.2222222222222222,0.0,0.1111111111111111,0.4444444444444444,0.5555555555555556,0,0,2,2,3
167,2,0,0.2222222222222222,0.5555555555555556,0.0,0.3333333333333333,0.2222222222222222,0.0,0.1111111111111111,0.4444444444444444,0.0,1,0,1,2,3
168,0,1,0.5,0.0,0.0,0.375,0.125,0.5,0.25,0.25,0.0,0,1,0,1,3
169,2,0,0.5,0.25,0.0,0.375,0.125,0.5,0.25,0.0,0.0,0,1,0,1,3
170,1,2,0.5,0.25,0.0,0.375,0.125,0.0,0.25,0.5,0.0,0,0,1,1,3
171,1,2,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.5714285714285714,0,0,1,1,3
172,0,1,0.42857142857142855,0.2857142857142857,0.0,0.2857142857142857,0.0,0.0,0.14285714285714285,0.14285714285714285,0.5714285714285714,0,0,1,1,3
173,2,1,0.42857142857142855,0.2857142857142857,0.0,0.2857142857142857,0.5714285714285714,0.0,0.14285714285714285,0.14285714285714285,0.0,0,1,0,1,3
174,2,0,0.6,0.2,0.4,0.2,0.0,0.0,0.8,0.6,0.0,1,0,0,1,3
175,2,1,0.6,0.2,0.4,0.2,0.6,0.0,0.8,0.0,0.0,1,1,0,2,3
176,2,1,0.6,0.2,0.4,0.2,0.6,0.8,0.0,0.0,0.0,1,2,0,3,3
177,0,2,0.6,0.2,0.0,0.2,0.6,0.8,0.4,0.0,0.0,0,2,0,2,3
178,1,2,0.6,0.2,0.0,0.2,0.6,0.0,0.4,0.8,0.0,0,1,1,2,3
179,0,1,0.625,0.0,0.0,0.25,0.125,0.625,0.5,0.375,0.0,0,1,0,1,3
180,2,0,0.625,0.375,0.0,0.25,0.125,0.625,0.5,0.0,0.0,0,1,0,1,3
181,1,2,0.625,0.375,0.0,0.25,0.125,0.0,0.5,0.625,0.0,0,0,1,1,3
182,0,1,0.0,0.0,0.0,0.3333333333333333,0.1111111111111111,0.5555555555555556,0.4444444444444444,0.4444444444444444,0.2222222222222222,0,1,0,1,3
183,2,0,0.2222222222222222,0.0,0.0,0.3333333333333333,0.1111111111111111,0.5555555555555556,0.4444444444444444,0.4444444444444444,0.0,0,1,0,1,3
184,1,0,0.2222222222222222,0.5555555555555556,0.0,0.3333333333333333,0.1111111111111111,0.0,0.4444444444444444,0.4444444444444444,0.0,1,0,0,1,3
185,0,2,0.5555555555555556,0.0,0.0,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.5555555555555556,0.0,0,0,1,1,3
186,0,2,0.0,0.0,0.0,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.5555555555555556,0.5555555555555556,0,0,2,2,3
187,1,0,0.2222222222222222,0.0,0.0,0.4444444444444444,0.3333333333333333,0.0,0.1111111111111111,0.5555555555555556,0.5555555555555556,0,0,2,2,3
188,1,0,0.2222222222222222,0.3333333333333333,0.0,0.4444444444444444,0.0,0.0,0.1111111111111111,0.5555555555555556,0.5555555555555556,1,0,2,3,3
189,2,1,0.2222222222222222,0.3333333333333333,0.0,0.4444444444444444,0.5555555555555556,0.0,0.1111111111111111,0.5555555555555556,0.0,1,1,1,3,3
190,0,1,0.5555555555555556,0.0,0.0,0.2222222222222222,0.3333333333333333,0.0,0.6666666666666666,0.4444444444444444,0.1111111111111111,0,1,0,1,3
